location,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel
lat,47.54694,47.54694,47.54694,47.54694,47.54694,47.54694,47.54694,47.54694,47.54694
lon,7.56892,7.56892,7.56892,7.56892,7.56892,7.56892,7.56892,7.56892,7.56892
asl,283.697,283.697,283.697,283.697,283.697,283.697,283.697,283.697,283.697
variable,Temperature,Temperature,Sunshine Duration,Precipitation Total,Snowfall Amount,Relative Humidity,Cloud Cover Total,Wind Speed,Wind Direction
unit,°C,°C,min,mm,cm,%,%,km/h,°
level,2 m elevation corrected,700 mb,sfc,sfc,sfc,2 m,sfc,10 m,10 m
resolution,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly
aggregation,None,None,None,None,None,None,None,None,None
timestamp,Basel Temperature [2 m elevation corrected],Basel Temperature [700 mb],Basel Sunshine Duration,Basel Precipitation Total,Basel Snowfall Amount,Basel Relative Humidity [2 m],Basel Cloud Cover Total,Basel Wind Speed [10 m],Basel Wind Direction [10 m]
20220305T0800,-1.4294714,-9.99,0.0,0.0,0.0,73.0,0.0,1.484318,165.96376
20220305T0900,-0.95947134,-9.91,58.95,0.0,0.0,70.0,0.0,1.08,270.0
20220305T1000,0.23052865,-9.91,60.0,0.0,0.0,66.0,0.0,2.9024127,330.25513
20220305T1100,1.2305287,-10.04,60.0,0.0,0.0,64.0,0.0,5.4119864,356.18594
20220305T1200,2.4905286,-10.26,60.0,0.0,0.0,64.0,0.0,6.2145634,10.00798
20220305T1300,5.0705285,-10.34,60.0,0.0,0.0,55.0,0.0,7.628263,19.29004
20220305T1400,6.4005284,-10.07,60.0,0.0,0.0,45.0,0.0,7.5942073,354.5597
20220305T1500,7.2605286,-10.23,60.0,0.0,0.0,43.0,0.0,7.342588,348.69006
20220305T1600,7.9805284,-10.45,60.0,0.0,0.0,42.0,0.0,7.072878,345.25644
20220305T1700,8.310529,-10.65,60.0,0.0,0.0,41.0,0.0,5.95906,334.98312
20220305T1800,8.180529,-10.81,60.0,0.0,0.0,40.0,0.0,3.396233,327.99463
20220305T1900,7.540529,-10.94,60.0,0.0,0.0,44.0,0.0,3.219938,296.56506
20220305T2000,6.9805284,-10.97,22.1,0.0,0.0,41.0,0.0,3.7585104,253.30075
20220305T2100,6.040529,-10.91,0.0,0.0,0.0,44.0,0.0,2.0364676,225.0
20220305T2200,4.8805285,-10.65,0.0,0.0,0.0,50.0,0.0,6.379216,106.38954
20220305T2300,2.5405285,-10.48,0.0,0.0,0.0,53.0,0.0,12.397806,115.82099
20220306T0000,1.2405287,-10.55,0.0,0.0,0.0,57.0,0.0,11.269782,116.56505
20220306T0100,0.68052864,-10.54,0.0,0.0,0.0,60.0,0.0,10.1887,122.00538
20220306T0200,-0.069471344,-10.67,0.0,0.0,0.0,65.0,0.0,7.2,126.869896
20220306T0300,-0.7394713,-11.05,0.0,0.0,0.0,69.0,0.0,3.7064266,119.054596
20220306T0400,-1.0494714,-11.48,0.0,0.0,0.0,71.0,0.0,2.0364676,135.0
20220306T0500,-1.1994714,-11.89,0.0,0.0,0.0,72.0,0.0,1.835647,168.69006
20220306T0600,-1.2094713,-12.15,0.0,0.0,0.0,73.0,0.0,2.16,180.0
20220306T0700,-1.3094714,-12.24,0.0,0.0,0.0,73.0,0.0,2.16,180.0
20220306T0800,-1.5294713,-12.1,0.78333336,0.0,0.0,74.0,0.0,2.16,180.0
20220306T0900,-1.2294713,-11.88,60.0,0.0,0.0,72.0,0.0,1.1384199,341.56506
20220306T1000,-0.15947133,-11.34,60.0,0.0,0.0,68.0,0.0,1.835647,348.69006
20220306T1100,1.0505286,-11.01,60.0,0.0,0.0,65.0,0.0,4.32,360.0
20220306T1200,2.1905286,-10.86,60.0,0.0,0.0,63.0,0.0,7.69592,349.2157
20220306T1300,3.9405286,-10.94,60.0,0.0,0.0,57.0,0.0,10.390226,345.96375
20220306T1400,5.4105287,-10.31,60.0,0.0,0.0,49.0,0.0,5.8048253,352.875
20220306T1500,6.5805287,-10.36,60.0,0.0,0.0,46.0,0.0,2.9024127,7.125
20220306T1600,7.5805287,-10.52,57.575756,0.0,0.0,42.0,4.0,3.219938,63.43495
20220306T1700,8.170529,-10.59,58.18182,0.0,0.0,38.0,3.0,5.937272,75.96376
20220306T1800,8.090529,-10.68,60.0,0.0,0.0,37.0,0.0,7.9526596,84.805565
20220306T1900,7.2405286,-10.85,60.0,0.0,0.0,40.0,0.0,8.12197,102.80426
20220306T2000,6.0505285,-11.07,23.583334,0.0,0.0,44.0,0.0,6.28713,103.24051
20220306T2100,4.3705287,-11.21,0.0,0.0,0.0,51.0,0.0,6.0347,107.35402
20220306T2200,1.9805287,-11.52,0.0,0.0,0.0,61.0,0.0,7.072878,104.74355
20220306T2300,0.47052866,-11.5,0.0,0.0,0.0,67.0,0.0,5.3517847,137.72632
20220307T0000,-0.019471344,-11.37,0.0,0.0,0.0,66.0,0.0,3.396233,147.99461
20220307T0100,-0.23947135,-11.19,0.0,0.0,0.0,64.0,0.0,2.2768397,161.56505
20220307T0200,-0.42947134,-11.0,0.0,0.0,0.0,65.0,0.0,1.08,180.0
20220307T0300,-0.70947134,-10.78,0.0,0.0,0.0,67.0,0.0,1.4399999,270.0
20220307T0400,-1.2194713,-10.64,0.0,0.0,0.0,72.0,0.0,3.5455887,293.9625
20220307T0500,-1.7194713,-10.5,0.0,0.0,0.0,77.0,0.0,4.6800003,292.61987
20220307T0600,-2.0694714,-10.24,0.0,0.0,0.0,81.0,0.0,5.815978,291.8014
20220307T0700,-2.4294715,-10.01,0.0,0.0,0.0,83.0,2.0,5.2416787,285.9454
20220307T0800,-2.7094715,-9.66,2.5952864,0.0,0.0,85.0,5.0,5.0528407,274.08563
20220307T0900,-2.1694715,-9.17,56.9697,0.0,0.0,82.0,5.0,4.6800003,292.61987
20220307T1000,-1.0194713,-8.88,60.0,0.0,0.0,75.0,0.0,1.08,360.0
20220307T1100,0.36052868,-8.84,60.0,0.0,0.0,69.0,0.0,4.6938257,32.47119
20220307T1200,2.2305286,-8.87,60.0,0.0,0.0,62.0,0.0,7.7043357,37.40535
20220307T1300,5.7805285,-9.0,60.0,0.0,0.0,45.0,0.0,10.829959,74.577835
20220307T1400,6.0705285,-8.07,60.0,0.0,0.0,36.0,0.0,17.294992,87.61405
20220307T1500,6.9105287,-8.1,60.0,0.0,0.0,35.0,0.0,18.751125,93.301865
20220307T1600,7.3205285,-8.16,60.0,0.0,0.0,33.0,0.0,20.240196,95.10216
20220307T1700,7.2805285,-7.99,60.0,0.0,0.0,35.0,0.0,19.559633,96.34019
20220307T1800,6.9405284,-7.95,60.0,0.0,0.0,37.0,0.0,19.164719,95.389305
20220307T1900,6.0305285,-7.91,60.0,0.0,0.0,39.0,0.0,14.917212,98.32565
20220307T2000,4.4105287,-8.07,25.05,0.0,0.0,44.0,0.0,15.124284,91.36392
20220307T2100,2.5705285,-7.89,0.0,0.0,0.0,49.0,0.0,14.799459,94.18491
20220307T2200,1.5205287,-7.76,0.0,0.0,0.0,51.0,0.0,16.24394,102.80426
20220307T2300,0.87052864,-7.42,0.0,0.0,0.0,51.0,0.0,18.25026,104.85861
20220308T0000,0.22052866,-7.44,0.0,0.0,0.0,54.0,0.0,17.76081,107.700424
20220308T0100,-0.22947133,-7.02,0.0,0.0,0.0,56.0,0.0,16.179985,110.854454
20220308T0200,-0.33947134,-6.55,0.0,0.0,0.0,56.0,0.0,14.84318,112.83366
20220308T0300,-0.6194713,-6.12,0.0,0.0,0.0,56.0,0.0,12.55879,117.29957
20220308T0400,-1.0394714,-6.08,0.0,0.0,0.0,57.0,0.0,11.609651,119.74488
20220308T0500,-1.2694713,-6.25,0.0,0.0,0.0,56.0,0.0,10.805998,119.981636
20220308T0600,-1.4594713,-6.4,0.0,0.0,0.0,56.0,0.0,10.144082,117.474434
20220308T0700,-1.7194713,-6.48,0.0,0.0,0.0,56.0,0.0,10.00256,120.25643
20220308T0800,-2.0794713,-6.6,4.7166667,0.0,0.0,58.0,0.0,10.383987,123.69006
20220308T0900,-1.3194714,-6.54,60.0,0.0,0.0,54.0,0.0,10.948973,117.40757
20220308T1000,0.6905287,-6.54,60.0,0.0,0.0,44.0,0.0,17.193533,109.57312
20220308T1100,2.2405286,-6.37,60.0,0.0,0.0,42.0,0.0,17.992796,109.88516
20220308T1200,4.020529,-6.31,60.0,0.0,0.0,38.0,0.0,16.24394,102.80426
20220308T1300,5.8305287,-6.42,56.9697,0.0,0.0,35.0,5.0,14.830076,95.5722
20220308T1400,7.6905284,-5.88,38.78788,0.0,0.0,37.0,35.0,15.192682,103.70696
20220308T1500,8.930529,-6.01,41.81818,0.0,0.0,35.0,30.0,14.869351,96.95296
20220308T1600,9.760529,-6.36,33.333336,0.0,0.0,34.0,44.0,13.004921,94.76365
20220308T1700,10.030529,-6.43,36.36364,0.0,0.0,34.0,39.0,14.081478,94.398705
20220308T1800,9.960529,-6.46,39.39394,0.0,0.0,35.0,34.0,14.154915,97.305756
20220308T1900,8.920529,-6.48,57.575756,0.0,0.0,39.0,4.0,12.261158,93.366455
20220308T2000,6.7305284,-6.59,26.516666,0.0,0.0,46.0,0.0,12.57426,103.24051
20220308T2100,4.6505284,-6.3,0.0,0.0,0.0,54.0,0.0,9.504273,114.623566
20220308T2200,2.8605285,-6.19,0.0,0.0,0.0,62.0,0.0,9.19939,120.57922
20220308T2300,1.8305286,-6.3,0.0,0.0,0.0,63.0,0.0,10.1887,122.00538
20220309T0000,1.2905287,-6.44,0.0,0.0,0.0,64.0,0.0,10.00256,120.25643
20220309T0100,1.1905286,-6.47,0.0,0.0,0.0,61.0,0.0,10.630672,118.30075
20220309T0200,1.1705287,-6.7,0.0,0.0,0.0,57.0,0.0,9.826088,118.442924
20220309T0300,0.9505287,-6.57,0.0,0.0,0.0,59.0,0.0,7.24486,116.56505
20220309T0400,1.1305287,-6.55,0.0,0.0,0.0,60.0,0.0,7.8954163,114.22774
20220309T0500,0.84052867,-6.63,0.0,0.0,0.0,64.0,0.0,9.227524,110.556046
20220309T0600,0.7505287,-6.5,0.0,0.0,0.0,71.0,0.0,9.504273,114.623566
20220309T0700,1.1005287,-6.05,0.0,0.0,0.0,76.0,10.0,8.311245,107.650116
20220309T0800,0.60052866,-5.88,1.4176767,0.0,0.0,78.0,78.0,8.225035,113.19859
20220309T0900,1.5005287,-5.71,0.0,0.0,0.0,74.0,100.0,7.5170207,106.69924
20220309T1000,3.7305286,-5.51,55.757576,0.0,0.0,68.0,7.0,7.771331,103.392494
20220309T1100,6.6505284,-5.41,60.0,0.0,0.0,60.0,0.0,3.6179552,84.289406
20220309T1200,8.530529,-5.39,60.0,0.0,0.0,55.0,0.0,1.5273507,44.999985
20220309T1300,10.350529,-5.16,49.696968,0.0,0.0,53.0,17.0,2.5959969,326.30994
20220309T1400,10.500529,-5.65,60.0,0.0,0.0,46.0,0.0,1.5273507,44.999985
20220309T1500,11.670529,-5.49,60.0,0.0,0.0,45.0,0.0,1.9386592,68.19859
20220309T1600,12.400529,-5.34,60.0,0.0,0.0,42.0,0.0,1.8,36.86989
20220309T1700,12.710529,-5.23,60.0,0.0,0.0,40.0,0.0,3.096837,35.53766
20220309T1800,12.580529,-5.16,60.0,0.0,0.0,40.0,0.0,4.8965297,53.97262
20220309T1900,12.080529,-5.29,60.0,0.0,0.0,41.0,0.0,4.829907,63.43495
20220309T2000,11.600529,-5.15,27.983334,0.0,0.0,42.0,0.0,7.5599995,89.99999
20220309T2100,9.790529,-4.96,0.0,0.0,0.0,48.0,0.0,9.83268,113.7495
20220309T2200,6.2405286,-4.95,0.0,0.0,0.0,63.0,0.0,9.449572,139.63547
20220309T2300,4.8405285,-4.9,0.0,0.0,0.0,65.0,0.0,9.1641035,135.0
20220310T0000,4.5505285,-4.83,0.0,0.0,0.0,60.0,0.0,8.287822,124.38034
20220310T0100,4.5805287,-4.85,0.0,0.0,0.0,54.0,0.0,8.587338,123.023865
20220310T0200,4.290529,-4.94,0.0,0.0,0.0,55.0,0.0,8.534353,117.64597
20220310T0300,3.8105285,-4.97,0.0,0.0,0.0,59.0,0.0,9.339208,117.55281
20220310T0400,3.4005284,-5.06,0.0,0.0,0.0,62.0,0.0,9.339208,117.55281
20220310T0500,3.0205286,-5.07,0.0,0.0,0.0,64.0,0.0,10.144082,117.474434
20220310T0600,2.5405285,-4.95,0.0,0.0,0.0,67.0,0.0,10.787993,115.70995
20220310T0700,2.0105286,-4.85,0.0,0.0,0.0,72.0,0.0,10.315115,119.248825
20220310T0800,1.0305287,-4.8,8.633333,0.0,0.0,79.0,0.0,9.511088,119.47589
20220310T0900,1.1105287,-4.7,60.0,0.0,0.0,81.0,0.0,7.8954163,114.22774
20220310T1000,3.5805285,-4.7,60.0,0.0,0.0,73.0,0.0,9.904906,109.09349
20220310T1100,7.6505284,-4.8,60.0,0.0,0.0,55.0,0.0,13.049689,114.44395
20220310T1200,10.510529,-4.71,60.0,0.0,0.0,43.0,0.0,13.779114,109.85521
20220310T1300,12.080529,-4.58,60.0,0.0,0.0,37.0,0.0,15.484185,107.59242
20220310T1400,12.750529,-4.91,60.0,0.0,0.0,40.0,0.0,12.758432,106.38954
20220310T1500,13.870529,-4.93,60.0,0.0,0.0,36.0,0.0,12.864649,107.92791
20220310T1600,14.400529,-4.77,60.0,0.0,0.0,33.0,0.0,15.716793,110.09523
20220310T1700,14.380529,-4.9,60.0,0.0,0.0,32.0,0.0,15.629971,104.67639
20220310T1800,13.920529,-5.04,60.0,0.0,0.0,33.0,0.0,15.256526,109.29004
20220310T1900,12.660529,-5.19,60.0,0.0,0.0,37.0,0.0,11.503113,110.1363
20220310T2000,11.360529,-5.31,29.45,0.0,0.0,42.0,0.0,9.826088,118.442924
20220310T2100,9.530529,-5.37,0.0,0.0,0.0,48.0,0.0,8.404285,136.7357
20220310T2200,8.240529,-5.31,0.0,0.0,0.0,54.0,0.0,7.2,143.1301
20220310T2300,7.1905284,-5.21,0.0,0.0,0.0,56.0,0.0,8.209263,142.12502
20220311T0000,5.6805286,-5.22,0.0,0.0,0.0,57.0,3.6000001,10.495713,120.96376
20220311T0100,4.9705286,-5.27,0.0,0.0,0.0,56.0,0.0,14.007655,115.90651
20220311T0200,4.1105285,-5.28,0.0,0.0,0.0,58.0,0.6,14.973577,117.18111
20220311T0300,2.6605287,-5.32,0.0,0.0,0.0,63.0,3.3000002,13.089354,121.50426
20220311T0400,2.1005285,-5.71,0.0,0.0,0.0,67.0,2.7,9.339208,117.55281
20220311T0500,1.2505287,-6.17,0.0,0.0,0.0,73.0,3.0,9.511088,119.47589
20220311T0600,0.99052864,-6.53,0.0,0.0,0.0,74.0,2.7,10.630672,118.30075
20220311T0700,0.66052866,-6.66,0.0,0.0,0.0,79.0,4.5,11.841756,109.53665
20220311T0800,-0.07947134,-6.75,10.375152,0.0,0.0,85.0,2.1000001,12.768586,111.50143
20220311T0900,1.3905287,-7.03,58.18182,0.0,0.0,77.0,3.0,14.917212,109.746826
20220311T1000,5.1205287,-6.92,59.393936,0.0,0.0,58.0,1.0,17.208603,105.78075
20220311T1100,8.460529,-6.82,58.18182,0.0,0.0,51.0,3.0,18.161278,103.76078
20220311T1200,11.400529,-6.93,60.0,0.0,0.0,47.0,0.0,19.483284,106.09081
20220311T1300,13.130529,-6.86,46.666668,0.0,0.0,39.0,22.0,20.730501,110.323135
20220311T1400,15.140529,-7.43,51.51515,0.0,0.0,35.0,14.0,17.072504,114.9439
20220311T1500,15.360529,-7.37,0.0,0.0,0.0,33.0,100.0,19.881649,121.67546
20220311T1600,15.250529,-7.29,0.0,0.0,0.0,32.0,100.0,17.072504,114.9439
20220311T1700,15.420529,-7.43,0.0,0.0,0.0,29.0,100.0,17.992796,109.88516
20220311T1800,14.790529,-7.69,0.0,0.0,0.0,29.0,100.0,16.73516,108.82471
20220311T1900,13.760529,-7.92,0.0,0.0,0.0,32.0,100.0,14.145756,104.74355
20220311T2000,11.710529,-7.73,24.969696,0.0,0.0,39.0,19.0,15.141414,108.00416
20220311T2100,9.650529,-7.73,0.0,0.0,0.0,48.0,47.0,16.595179,114.34109
20220311T2200,8.200529,-7.63,0.0,0.0,0.0,54.0,82.0,15.2947035,116.56505
20220311T2300,6.4505286,-7.59,0.0,0.0,0.0,62.0,100.0,14.33234,115.27772
20220312T0000,6.0305285,-7.94,0.0,0.0,0.0,63.0,100.0,14.81259,115.94229
20220312T0100,5.8005285,-8.36,0.0,0.0,0.0,60.0,100.0,14.33234,115.27772
20220312T0200,5.2605286,-8.34,0.0,0.0,0.0,60.0,100.0,13.527572,115.20112
20220312T0300,4.8205285,-7.91,0.0,0.0,0.0,60.0,100.0,10.630672,118.30075
20220312T0400,4.3905287,-7.56,0.0,0.0,0.0,62.0,100.0,8.534353,117.64597
20220312T0500,4.1705284,-7.4,0.0,0.0,0.0,61.0,100.0,7.754637,111.80141
20220312T0600,3.9905286,-7.41,0.0,0.0,0.0,59.0,85.0,6.9527545,111.2505
20220312T0700,3.7505286,-7.7,0.0,0.0,0.0,58.0,72.0,5.8048253,119.74488
20220312T0800,3.6405284,-7.88,3.3047142,0.0,0.0,57.0,73.0,6.439876,116.56505
20220312T0900,4.5505285,-7.78,43.0303,0.0,0.0,57.0,28.0,6.9527545,111.2505
20220312T1000,6.9505286,-7.81,46.060608,0.0,0.0,58.0,23.0,3.8773184,68.19859
20220312T1100,8.440529,-7.8,30.90909,0.0,0.0,67.0,48.0,3.8939953,33.690063
20220312T1200,10.030529,-7.57,27.272726,0.0,0.0,60.0,54.0,6.9247384,62.102737
20220312T1300,11.660529,-7.21,28.48485,0.0,0.0,36.0,52.0,14.973576,99.68878
20220312T1400,13.490529,-7.51,37.57576,0.0,0.0,37.0,37.0,19.255793,110.806786
20220312T1500,14.110529,-7.09,1.2121224,0.0,0.0,39.0,97.0,15.328561,99.46232
20220312T1600,14.290529,-6.55,0.0,0.0,0.0,41.0,100.0,14.264361,100.17551
20220312T1700,14.430529,-6.25,19.999998,0.0,0.0,37.0,66.0,12.57426,103.24051
20220312T1800,14.240529,-6.11,44.242424,0.0,0.0,36.0,26.0,10.661107,101.68936
20220312T1900,13.660529,-6.69,16.363636,0.0,0.0,37.0,72.0,7.771331,103.392494
20220312T2000,13.000529,-6.55,0.0,0.0,0.0,35.0,100.0,7.289444,110.22486
20220312T2100,12.070529,-6.79,0.0,0.0,0.0,38.0,100.0,8.427383,109.9831
20220312T2200,9.960529,-7.09,0.0,0.0,0.0,49.0,84.0,10.24578,108.434944
20220312T2300,8.030529,-7.11,0.0,0.0,0.0,58.0,93.0,10.829958,111.44774
20220313T0000,7.2205286,-7.14,0.0,0.0,0.0,62.0,100.0,6.379216,106.38954
20220313T0100,6.2505283,-7.08,0.0,0.0,0.0,65.0,100.0,7.9932976,97.76516
20220313T0200,6.1205287,-7.6,0.0,0.0,0.0,61.0,99.0,8.825508,101.76829
20220313T0300,5.8105288,-7.38,0.0,0.0,0.0,62.0,70.0,10.365251,110.323135
20220313T0400,5.4905286,-7.44,0.0,0.0,0.0,63.0,71.0,10.24578,108.434944
20220313T0500,4.7105284,-7.49,0.0,0.0,0.0,64.0,100.0,11.013882,101.30993
20220313T0600,4.2505283,-7.53,0.0,0.0,0.0,65.0,100.0,10.829959,105.42216
20220313T0700,4.1505284,-7.47,0.0,0.0,0.0,65.0,100.0,11.440979,114.14554
20220313T0800,4.7405286,-7.41,3.8299668,0.0,0.0,58.0,73.0,12.57426,113.62937
20220313T0900,6.290529,-7.32,44.242424,0.0,0.0,49.0,26.0,14.24163,110.725555
20220313T1000,8.390529,-7.24,46.060608,0.0,0.0,42.0,23.0,17.25373,113.35556
20220313T1100,10.240529,-6.94,43.636364,0.0,0.0,38.0,27.0,16.645864,111.571304
20220313T1200,11.8005295,-6.69,44.848488,0.0,0.0,33.0,25.0,18.511143,103.49573
20220313T1300,13.480529,-6.53,41.21212,0.0,0.0,33.0,31.0,18.388212,113.05129
20220313T1400,14.380529,-5.34,38.78788,0.0,0.0,39.0,35.0,15.484185,107.59242
20220313T1500,15.210529,-5.48,50.303032,0.0,0.0,35.0,16.0,16.516901,106.460014
20220313T1600,15.530529,-5.65,44.242424,0.0,0.0,32.0,26.0,15.5843,96.632515
20220313T1700,15.860529,-5.76,17.575756,0.0,0.0,30.0,70.0,15.226764,96.78896
20220313T1800,15.830529,-6.21,0.0,0.0,0.0,31.0,100.0,15.188415,95.44032
20220313T1900,15.170529,-6.27,0.0,0.0,0.0,35.0,100.0,14.764389,91.39717
20220313T2000,13.5505295,-6.48,0.0,0.0,0.0,42.0,100.0,14.05845,103.324524
20220313T2100,11.410529,-6.87,0.0,0.0,0.0,52.0,100.0,11.792404,121.26373
20220313T2200,11.140529,-7.13,0.0,0.0,0.0,54.0,100.0,2.16,270.0
20220313T2300,10.580529,-7.45,0.0,0.0,0.0,65.0,100.0,14.081477,327.5288
20220314T0000,9.920529,-7.61,0.0,0.0,0.0,78.0,100.0,13.207634,287.4472
20220314T0100,9.490529,-8.85,0.0,0.0,0.0,79.0,100.0,6.9527545,291.2505
20220314T0200,9.590529,-8.88,0.0,0.0,0.0,75.0,100.0,2.16,270.0
20220314T0300,9.680529,-9.6,0.0,0.0,0.0,61.0,100.0,7.928177,219.47246
20220314T0400,8.270529,-9.37,0.0,0.0,0.0,65.0,2.0,10.1376915,263.8845
20220314T0500,7.5005283,-9.21,0.0,0.0,0.0,69.0,0.0,6.87779,276.009
20220314T0600,6.8305287,-9.22,0.0,0.0,0.0,73.0,1.5,6.162207,263.29016
20220314T0700,6.290529,-9.11,0.0,0.0,0.0,73.0,21.0,4.1046314,195.25513
20220314T0800,5.6505284,-8.74,13.233166,0.0,0.0,74.0,20.0,6.8777895,132.8789
20220314T0900,5.9005284,-8.66,55.151512,0.0,0.0,76.0,8.0,6.519877,96.34019
20220314T1000,7.8505287,-8.55,55.151512,0.0,0.0,71.0,8.0,8.647496,87.61405
20220314T1100,9.470529,-8.26,46.060608,0.0,0.0,65.0,23.0,9.36,89.99999
20220314T1200,11.210529,-7.92,56.9697,0.0,0.0,58.0,5.0,9.028754,85.42608
20220314T1300,12.910529,-7.89,58.78788,0.0,0.0,53.0,2.0,9.028754,66.501434
20220314T1400,12.5505295,-7.36,58.909092,0.0,0.0,49.0,1.8000001,2.968636,75.96376
20220314T1500,13.620529,-7.07,58.18182,0.0,0.0,44.0,3.0,5.4119864,86.18592
20220314T1600,14.490529,-6.72,46.727272,0.0,0.0,37.0,21.900002,8.473393,77.73522
20220314T1700,14.970529,-6.36,9.090908,0.0,0.0,33.0,84.0,10.931203,72.75854
20220314T1800,14.970529,-5.86,0.0,0.0,0.0,31.0,100.0,10.661107,78.31063
20220314T1900,14.500529,-5.38,0.0,0.0,0.0,37.0,100.0,8.825508,101.76829
20220314T2000,13.450529,-5.21,0.0,0.0,0.0,46.0,100.0,9.0,89.99999
20220314T2100,12.040529,-5.2,0.0,0.0,0.0,51.0,100.0,7.5170207,73.30075
20220314T2200,10.750529,-5.14,0.0,0.0,0.0,56.0,100.0,5.5887027,75.06858
20220314T2300,9.810529,-5.07,0.0,0.0,0.0,60.0,100.0,3.5455887,156.0375
20220315T0000,9.600529,-4.79,0.0,0.0,0.0,60.0,100.0,3.319036,192.52881
20220315T0100,9.810529,-5.47,0.0,0.0,0.0,58.0,100.0,2.7416782,203.1986
20220315T0200,10.0505295,-5.78,0.0,0.0,0.0,56.0,100.0,5.4477882,172.40535
20220315T0300,9.490529,-6.21,0.0,0.0,0.0,58.0,100.0,4.3349743,131.63353
20220315T0400,8.8005295,-7.7,0.0,0.0,0.0,61.0,100.0,3.8268526,131.18591
20220315T0500,8.540529,-6.63,0.0,0.0,0.0,63.0,100.0,5.1919937,123.69006
20220315T0600,9.080529,-6.15,0.0,0.0,0.0,60.0,100.0,4.32,180.0
20220315T0700,7.7805285,-5.08,0.0,0.4,0.0,76.0,100.0,6.6087217,209.35776
20220315T0800,7.1905284,-5.14,0.0,1.2,0.0,88.0,100.0,5.937272,104.03624
20220315T0900,7.290529,-4.49,0.0,0.6,0.0,89.0,100.0,13.75558,83.99099
20220315T1000,9.370529,-4.75,0.0,0.0,0.0,80.0,100.0,14.830076,95.5722
20220315T1100,11.790529,-4.23,0.0,0.0,0.0,72.0,100.0,21.120682,119.62375
20220315T1200,12.990529,-3.68,0.0,0.0,0.0,66.0,100.0,22.476227,121.908104
20220315T1300,13.980529,-3.28,0.0,0.0,0.0,64.0,100.0,20.674156,125.07376
20220315T1400,17.63053,-4.17,0.0,0.0,0.0,47.0,100.0,13.207634,197.44719
20220315T1500,18.250528,-3.71,0.0,0.0,0.0,50.0,100.0,10.464798,266.0548
20220315T1600,18.530529,-3.58,0.0,0.0,0.0,51.0,100.0,11.269782,296.56506
20220315T1700,18.490528,-3.41,0.0,0.0,0.0,52.0,100.0,7.7879906,303.69006
20220315T1800,18.430529,-2.95,60.0,0.0,0.0,53.0,0.0,4.1046314,307.875
20220315T1900,17.740528,-3.26,58.78788,0.0,0.0,56.0,2.0,4.3349743,94.76365
20220315T2000,17.13053,-3.34,29.656565,0.0,0.0,57.0,19.0,7.5942073,95.44032
20220315T2100,16.37053,-2.9,0.0,0.0,0.0,60.0,12.3,7.5685663,115.34617
20220315T2200,15.370529,-2.58,0.0,0.0,0.0,61.0,57.0,6.8777895,137.1211
20220315T2300,14.240529,-2.18,0.0,0.0,0.0,60.0,84.0,6.9153743,128.6598
20220316T0000,13.370529,-1.76,0.0,0.0,0.0,60.0,85.0,6.763786,115.20112
20220316T0100,12.770529,-1.51,0.0,0.0,0.0,61.0,84.0,6.9899354,101.88866
20220316T0200,12.080529,-1.15,0.0,0.0,0.0,63.0,48.0,5.7599998,89.99999
20220316T0300,11.560529,-0.92,0.0,0.0,0.0,64.0,24.300001,5.1544156,77.905235
20220316T0400,11.210529,-0.65,0.0,0.0,0.0,67.0,9.900001,6.151683,69.443954
20220316T0500,10.480529,-0.6,0.0,0.0,0.0,71.0,6.6000004,5.771239,86.42367
20220316T0600,9.630529,-0.69,0.0,0.0,0.0,70.0,6.3,6.0347,107.35402
20220316T0700,9.120529,-0.79,0.0,0.0,0.0,66.0,6.0,6.989936,124.508514
20220316T0800,8.840529,-0.99,20.396212,0.0,0.0,63.0,0.90000004,7.5685663,115.34617
20220316T0900,8.720529,-1.12,60.0,0.0,0.0,62.0,0.0,8.049845,116.56505
20220316T1000,10.870529,-0.96,60.0,0.0,0.0,63.0,0.0,12.864649,107.92791
20220316T1100,13.8005295,-0.6,60.0,0.0,0.0,58.0,0.0,14.84318,104.03624
20220316T1200,16.280529,-0.45,60.0,0.0,0.0,50.0,0.0,14.332341,101.59217
20220316T1300,18.06053,-0.48,60.0,0.0,0.0,43.0,0.0,10.805999,91.90914
20220316T1400,18.40053,-0.64,60.0,0.0,0.0,48.0,0.0,17.114204,104.620865
20220316T1500,19.280529,-0.38,60.0,0.0,0.0,45.0,0.0,17.902534,105.15406
20220316T1600,19.840528,-0.27,58.0,0.0,0.0,43.0,3.3000002,16.965895,107.281494
20220316T1700,20.000528,-0.17,59.454544,0.0,0.0,42.0,0.90000004,15.893093,103.09189
20220316T1800,19.63053,-0.17,57.81818,0.0,0.0,44.0,3.6000001,14.264361,100.17551
20220316T1900,18.48053,-0.23,58.36364,0.0,0.0,51.0,2.7,11.090103,103.13402
20220316T2000,16.610529,-0.31,37.687576,0.0,0.0,56.0,1.2,11.503113,110.1363
20220316T2100,14.320529,-0.23,0.0,0.0,0.0,66.0,4.5,10.464797,116.56505
20220316T2200,12.720529,-0.07,0.0,0.0,0.0,72.0,6.9,8.78872,124.99202
20220316T2300,11.390529,0.09,0.0,0.0,0.0,76.0,30.000002,10.009036,127.69424
